Customer_ID,Customer_Name,Segment,City,State,Region,Gender,Age,Email,Registration_Date,Total_Sales,Total_Profit,Total_Orders,Average_Order_Value,Customer_Segment_Score
MC-18100,Mick Crebagga,Consumer,New York City,New York,East,F,31,mick.crebagga@email.com,2015-05-28,2218.98,465.81,10,221.9,Silver
IG-15085,Ivan Gibson,Consumer,Norwich,Connecticut,East,F,50,ivan.gibson@email.com,2016-08-05,744.574,252.22,4,186.14,Bronze
FH-14275,Frank Hawley,Corporate,San Francisco,California,West,M,22,frank.hawley@email.com,2016-10-05,4256.272,1153.34,10,425.63,Silver
AS-10285,Alejandro Savely,Corporate,Noblesville,Indiana,Central,F,50,alejandro.savely@email.com,2017-06-25,3214.236,717.43,6,535.71,Silver
PN-18775,Parhena Norris,Home Office,Clarksville,Tennessee,South,F,18,parhena.norris@email.com,2016-05-14,1467.152,412.41999999999996,8,183.39,Silver
GM-14500,Gene McClure,Consumer,Hollywood,Florida,South,M,74,gene.mcclure@email.com,2017-11-25,1255.682,277.73,10,125.57,Silver
NC-18625,Noah Childs,Corporate,York,Pennsylvania,East,M,70,noah.childs@email.com,2015-01-02,1821.742,567.04,5,364.35,Silver
TW-21025,Tamara Willingham,Home Office,Mesa,Arizona,West,F,68,tamara.willingham@email.com,2016-04-14,5278.826,1544.75,7,754.12,Gold
BF-11020,Barry Französisch,Corporate,New York City,New York,East,M,35,barry.französisch@email.com,2017-04-05,2888.506,645.94,8,361.06,Silver
TT-21460,Tonja Turnell,Home Office,San Francisco,California,West,M,29,tonja.turnell@email.com,2015-07-25,5364.808,895.83,7,766.4,Gold
SW-20245,Scot Wooten,Consumer,Los Angeles,California,West,F,27,scot.wooten@email.com,2016-05-15,1085.078,257.24,7,155.01,Silver
PG-18820,Patrick Gardner,Consumer,Omaha,Nebraska,Central,F,32,patrick.gardner@email.com,2015-09-03,3086.907,665.74,13,237.45,Silver
DP-13390,Dennis Pardue,Home Office,Philadelphia,Pennsylvania,East,F,31,dennis.pardue@email.com,2017-12-05,5480.723999999999,1763.74,9,608.97,Gold
DJ-13510,Don Jones,Corporate,New York City,New York,East,F,26,don.jones@email.com,2016-01-06,2501.6879999999996,678.3100000000001,8,312.71,Silver
EN-13780,Edward Nazzal,Consumer,Grand Rapids,Michigan,Central,F,19,edward.nazzal@email.com,2016-02-14,2199.366,282.15000000000003,4,549.84,Silver
PB-19150,Philip Brown,Consumer,Seattle,Washington,West,M,73,philip.brown@email.com,2015-06-09,1456.95,420.45,8,182.12,Silver
BD-11560,Brendan Dodson,Home Office,Fresno,California,West,F,33,brendan.dodson@email.com,2017-12-05,320.54,83.22999999999999,2,160.27,Bronze
SE-20110,Sanjit Engle,Consumer,Arlington,Virginia,South,F,27,sanjit.engle@email.com,2015-04-07,12209.438000000002,2838.66,11,1109.95,Platinum
AT-10735,Annie Thurman,Consumer,Los Angeles,California,West,F,67,annie.thurman@email.com,2017-08-11,3831.864,1102.74,10,383.19,Silver
CC-12685,Craig Carroll,Consumer,Lubbock,Texas,Central,M,70,craig.carroll@email.com,2015-11-11,2854.1150000000002,821.87,4,713.53,Silver
AS-10225,Alan Schoenberger,Corporate,Longmont,Colorado,West,F,42,alan.schoenberger@email.com,2016-09-15,4260.784,1009.2,5,852.16,Silver
AB-10150,Aimee Bixby,Consumer,Yonkers,New York,East,M,33,aimee.bixby@email.com,2015-01-31,966.71,255.51,5,193.34,Bronze
DH-13075,Dave Hallsten,Corporate,Los Angeles,California,West,F,71,dave.hallsten@email.com,2015-12-09,3487.1980000000003,917.21,5,697.44,Silver
SR-20740,Steven Roelle,Home Office,Los Angeles,California,West,F,52,steven.roelle@email.com,2017-07-16,4345.8859999999995,868.3599999999999,8,543.24,Silver
NR-18550,Nick Radford,Consumer,Amarillo,Texas,Central,M,61,nick.radford@email.com,2015-08-30,2367.277,615.94,5,473.46,Silver
SJ-20125,Sanjit Jacobs,Home Office,Dallas,Texas,Central,M,69,sanjit.jacobs@email.com,2017-10-13,3949.656,1060.62,12,329.14,Silver
LC-16885,Lena Creighton,Consumer,New York City,New York,East,M,29,lena.creighton@email.com,2016-03-28,7663.126,1844.34,12,638.59,Gold
NS-18640,Noel Staavos,Corporate,Houston,Texas,Central,F,39,noel.staavos@email.com,2015-03-08,2857.753,700.22,12,238.15,Silver
NS-18640,Noel Staavos,Corporate,Orlando,Florida,South,F,64,noel.staavos@email.com,2017-12-21,2857.753,700.22,12,238.15,Silver
HG-14965,Henry Goldwyn,Corporate,Florence,Kentucky,South,F,40,henry.goldwyn@email.com,2015-02-25,3247.642,903.74,12,270.64,Silver
SF-20200,Sarah Foster,Consumer,New York City,New York,East,F,63,sarah.foster@email.com,2017-05-01,3422.7859999999996,478.68,9,380.31,Silver
EM-14065,Erin Mull,Consumer,Frisco,Texas,Central,F,50,erin.mull@email.com,2017-12-12,228.99,44.269999999999996,4,57.25,Bronze
DO-13645,Doug O'Connell,Consumer,Paterson,New Jersey,East,F,28,doug.o'connell@email.com,2016-04-06,1267.316,251.36,7,181.05,Silver
MY-18295,Muhammed Yedwab,Corporate,Milwaukee,Wisconsin,Central,F,47,muhammed.yedwab@email.com,2015-03-26,3601.88,741.68,10,360.19,Silver
SP-20920,Susan Pistek,Consumer,Columbus,Ohio,East,F,40,susan.pistek@email.com,2016-03-28,3990.689,1012.71,6,665.11,Silver
ME-17320,Maria Etezadi,Home Office,Los Angeles,California,West,M,21,maria.etezadi@email.com,2015-10-27,10663.728000000001,1222.01,10,1066.37,Platinum
BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,Central,F,71,bruce.stewart@email.com,2015-09-28,2562.382,720.64,7,366.05,Silver
KS-16300,Karen Seio,Corporate,Columbus,Georgia,South,F,23,karen.seio@email.com,2017-08-26,88.472,27.56,3,29.49,Bronze
CC-12475,Cindy Chapman,Consumer,San Francisco,California,West,F,68,cindy.chapman@email.com,2017-05-09,1659.438,332.89,9,184.38,Silver
HD-14785,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,East,M,23,harold.dahlen@email.com,2016-09-29,251.36,65.22,3,83.79,Bronze
KB-16315,Karl Braun,Consumer,Los Angeles,California,West,F,55,karl.braun@email.com,2017-01-15,1569.464,314.04,9,174.38,Silver
HR-14830,Harold Ryan,Corporate,Philadelphia,Pennsylvania,East,F,34,harold.ryan@email.com,2016-07-18,5248.787,922.6500000000001,7,749.83,Gold
DS-13180,David Smith,Corporate,Columbus,Georgia,South,M,20,david.smith@email.com,2016-01-21,2881.8128,598.3199999999999,9,320.2,Silver
GB-14530,George Bell,Corporate,Aurora,Colorado,West,M,24,george.bell@email.com,2016-01-28,1568.44,392.67,11,142.59,Silver
VB-21745,Victoria Brennan,Corporate,Houston,Texas,Central,M,46,victoria.brennan@email.com,2015-11-12,2005.596,610.33,6,334.27,Silver
MC-17425,Mark Cousins,Corporate,Chicago,Illinois,Central,M,33,mark.cousins@email.com,2017-11-20,4432.138,994.4499999999999,5,886.43,Silver
CB-12025,Cassandra Brandow,Consumer,Decatur,Alabama,South,F,53,cassandra.brandow@email.com,2015-10-11,5730.669,1351.3700000000001,9,636.74,Gold
PM-18940,Paul MacIntyre,Consumer,Springfield,Virginia,South,F,24,paul.macintyre@email.com,2015-02-21,1405.402,318.27,3,468.47,Silver
DC-13285,Debra Catini,Consumer,Plantation,Florida,South,M,35,debra.catini@email.com,2016-03-05,1174.618,325.98,5,234.92,Silver
LA-16780,Laura Armstrong,Corporate,Houston,Texas,Central,M,71,laura.armstrong@email.com,2015-10-23,8673.222,1390.13,11,788.47,Gold
DJ-13420,Denny Joy,Corporate,Milwaukee,Wisconsin,Central,M,57,denny.joy@email.com,2016-10-29,2012.52,451.9,4,503.13,Silver
MH-18115,Mick Hernandez,Home Office,Sanford,Florida,South,F,26,mick.hernandez@email.com,2016-08-06,5503.093,1161.66,9,611.45,Gold
BG-11035,Barry Gonzalez,Consumer,The Colony,Texas,Central,F,36,barry.gonzalez@email.com,2016-08-11,2798.948,768.6899999999999,8,349.87,Silver
SV-20365,Seth Vernon,Consumer,Troy,Ohio,East,F,64,seth.vernon@email.com,2015-02-27,11470.949999999999,2827.32,10,1147.09,Platinum
DP-13105,Dave Poirier,Corporate,Hempstead,New York,East,F,44,dave.poirier@email.com,2017-06-28,2215.002,570.83,8,276.88,Silver
SR-20740,Steven Roelle,Home Office,Dallas,Texas,Central,F,49,steven.roelle@email.com,2016-03-24,4345.8859999999995,868.3599999999999,8,543.24,Silver
JK-15640,Jim Kriz,Home Office,San Francisco,California,West,M,26,jim.kriz@email.com,2015-06-20,4760.434,1051.44,9,528.94,Silver
ST-20530,Shui Tom,Consumer,Port Saint Lucie,Florida,South,F,18,shui.tom@email.com,2016-09-25,433.34000000000003,104.94,7,61.91,Bronze
TS-21505,Tony Sayre,Consumer,Concord,New Hampshire,East,M,69,tony.sayre@email.com,2015-01-02,2243.274,387.97,6,373.88,Silver
CM-12190,Charlotte Melton,Consumer,Rochester,Minnesota,Central,F,43,charlotte.melton@email.com,2015-05-23,1475.144,256.44,6,245.86,Silver
MC-17590,Matt Collister,Corporate,San Marcos,Texas,Central,M,36,matt.collister@email.com,2016-01-20,2426.067,717.39,6,404.34,Silver
MH-17440,Mark Haberlin,Corporate,Escondido,California,West,F,70,mark.haberlin@email.com,2017-04-13,400.016,133.45000000000002,4,100.0,Bronze
RD-19720,Roger Demir,Consumer,Philadelphia,Pennsylvania,East,M,27,roger.demir@email.com,2017-09-16,1419.737,363.2,10,141.97,Silver
FC-14335,Fred Chung,Corporate,Philadelphia,Pennsylvania,East,F,66,fred.chung@email.com,2017-08-19,3889.366,1138.3600000000001,7,555.62,Silver
FH-14365,Fred Hopkins,Corporate,Hempstead,New York,East,M,21,fred.hopkins@email.com,2016-12-16,6987.196,1536.33,8,873.4,Gold
SO-20335,Sean O'Donnell,Consumer,Greeley,Colorado,West,F,24,sean.o'donnell@email.com,2015-10-22,2602.5755,655.25,6,433.76,Silver
PM-19135,Peter McVee,Home Office,Jacksonville,Florida,South,F,54,peter.mcvee@email.com,2017-05-04,4115.662,1033.43,4,1028.92,Silver
GD-14590,Giulietta Dortch,Corporate,Arlington,Virginia,South,F,47,giulietta.dortch@email.com,2015-06-04,1888.07,309.62,4,472.02,Silver
PA-19060,Pete Armstrong,Home Office,San Francisco,California,West,M,18,pete.armstrong@email.com,2015-03-23,729.408,176.06,6,121.57,Bronze
LS-17200,Luke Schmidt,Corporate,Fresno,California,West,M,49,luke.schmidt@email.com,2016-10-29,1010.2560000000001,253.25,6,168.38,Silver
JL-15175,James Lanier,Home Office,Reno,Nevada,West,F,47,james.lanier@email.com,2017-01-20,1571.523,351.25,5,314.3,Silver
CA-12310,Christine Abelman,Corporate,San Antonio,Texas,Central,F,33,christine.abelman@email.com,2015-02-09,1421.954,274.26,4,355.49,Silver
CM-12160,Charles McCrossin,Consumer,New Bedford,Massachusetts,East,M,22,charles.mccrossin@email.com,2016-06-20,2533.314,611.4399999999999,6,422.22,Silver
BT-11440,Bobby Trafton,Consumer,New York City,New York,East,M,45,bobby.trafton@email.com,2017-03-15,603.876,133.45,4,150.97,Bronze
SE-20110,Sanjit Engle,Consumer,Oxnard,California,West,M,59,sanjit.engle@email.com,2015-05-09,12209.438000000002,2838.66,11,1109.95,Platinum
PF-19165,Philip Fox,Consumer,Oakland,California,West,M,53,philip.fox@email.com,2015-06-04,2770.0,528.14,6,461.67,Silver
BD-11770,Bryan Davis,Consumer,Edmonds,Washington,West,F,34,bryan.davis@email.com,2016-01-27,658.466,174.31,6,109.74,Bronze
EM-14095,Eudokia Martin,Corporate,New York City,New York,East,M,74,eudokia.martin@email.com,2015-05-24,1041.0420000000001,161.95999999999998,4,260.26,Silver
LC-17050,Liz Carlisle,Consumer,Dallas,Texas,Central,F,70,liz.carlisle@email.com,2017-01-18,2095.064,294.78,5,419.01,Silver
FH-14275,Frank Hawley,Corporate,Franklin,Tennessee,South,F,49,frank.hawley@email.com,2016-09-30,4256.272,1153.34,10,425.63,Silver
CM-12235,Chris McAfee,Consumer,Phoenix,Arizona,West,M,51,chris.mcafee@email.com,2017-02-22,2305.712,535.35,5,461.14,Silver
FM-14380,Fred McMath,Consumer,Miami,Florida,South,F,59,fred.mcmath@email.com,2016-03-27,2523.266,621.1899999999999,9,280.36,Silver
HG-14965,Henry Goldwyn,Corporate,Colorado Springs,Colorado,West,F,44,henry.goldwyn@email.com,2017-02-24,3247.642,903.74,12,270.64,Silver
AG-10525,Andy Gerbode,Corporate,New York City,New York,East,F,46,andy.gerbode@email.com,2015-05-29,1455.038,310.94000000000005,4,363.76,Silver
OT-18730,Olvera Toch,Consumer,Bethlehem,Pennsylvania,East,F,61,olvera.toch@email.com,2017-07-11,3818.624,933.78,5,763.72,Silver
JM-16195,Justin MacKendrick,Consumer,Louisville,Kentucky,South,F,35,justin.mackendrick@email.com,2015-03-27,2833.9260000000004,747.88,10,283.39,Silver
HM-14980,Henry MacAllister,Consumer,Seattle,Washington,West,F,69,henry.macallister@email.com,2017-05-14,736.276,143.13,4,184.07,Bronze
PO-19180,Philisse Overcash,Home Office,Kenosha,Wisconsin,Central,F,39,philisse.overcash@email.com,2016-09-17,4893.043,1128.74,9,543.67,Silver
KC-16675,Kimberly Carter,Corporate,Henderson,Kentucky,South,M,41,kimberly.carter@email.com,2017-01-04,1146.05,324.34,4,286.51,Silver
DB-13120,David Bremer,Corporate,Dallas,Texas,Central,F,24,david.bremer@email.com,2016-05-21,2973.094,690.07,7,424.73,Silver
SV-20935,Susan Vittorini,Consumer,Peoria,Arizona,West,M,48,susan.vittorini@email.com,2016-09-14,1903.491,468.33,8,237.94,Silver
NS-18640,Noel Staavos,Corporate,Jacksonville,North Carolina,South,M,50,noel.staavos@email.com,2017-03-09,2857.753,700.22,12,238.15,Silver
MH-17455,Mark Hamilton,Consumer,Los Angeles,California,West,M,53,mark.hamilton@email.com,2016-03-07,2146.694,414.75,7,306.67,Silver
RR-19525,Rick Reed,Corporate,Nashville,Tennessee,South,M,20,rick.reed@email.com,2015-04-10,3302.2619999999997,747.54,6,550.38,Silver
RH-19555,Ritsa Hightower,Consumer,Charlotte,North Carolina,South,F,69,ritsa.hightower@email.com,2015-12-29,740.382,230.52,2,370.19,Bronze
RP-19390,Resi Pölking,Consumer,Seattle,Washington,West,F,32,resi.pölking@email.com,2015-07-14,5153.084,1279.98,12,429.42,Gold
KB-16600,Ken Brennan,Corporate,Chicago,Illinois,Central,M,71,ken.brennan@email.com,2016-08-12,983.922,257.49,7,140.56,Bronze
MH-17620,Matt Hagelstein,Corporate,Cincinnati,Ohio,East,F,47,matt.hagelstein@email.com,2017-06-02,1252.8,340.24,4,313.2,Silver
HZ-14950,Henia Zydlo,Consumer,Fort Lauderdale,Florida,South,F,55,henia.zydlo@email.com,2017-02-15,886.52,252.71,5,177.3,Bronze
JG-15160,James Galang,Consumer,Houston,Texas,Central,F,57,james.galang@email.com,2016-07-23,6366.392,1222.31,11,578.76,Gold
AB-10165,Alan Barnes,Consumer,Lakewood,California,West,F,21,alan.barnes@email.com,2017-07-21,1113.838,320.61,8,139.23,Silver
HJ-14875,Heather Jas,Home Office,San Francisco,California,West,F,23,heather.jas@email.com,2015-04-22,358.1,89.49000000000001,5,71.62,Bronze
CJ-11875,Carl Jackson,Corporate,Philadelphia,Pennsylvania,East,F,59,carl.jackson@email.com,2017-06-11,16.52,6.08,1,16.52,Bronze
ED-13885,Emily Ducich,Home Office,Seattle,Washington,West,F,73,emily.ducich@email.com,2016-08-13,3484.92,1008.77,8,435.62,Silver
KB-16315,Karl Braun,Consumer,Cleveland,Ohio,East,F,31,karl.braun@email.com,2016-02-15,1569.464,314.04,9,174.38,Silver
JS-16030,Joy Smith,Consumer,Decatur,Illinois,Central,F,66,joy.smith@email.com,2017-07-20,2516.494,568.62,6,419.42,Silver
PO-18850,Patrick O'Brill,Consumer,Mansfield,Texas,Central,F,31,patrick.o'brill@email.com,2017-03-17,7473.8282,1473.51,11,679.44,Gold
RD-19810,Ross DeVincentis,Home Office,Houston,Texas,Central,M,66,ross.devincentis@email.com,2017-01-28,1137.616,302.08,8,142.2,Silver
JD-15895,Jonathan Doherty,Corporate,Richmond,Virginia,South,F,37,jonathan.doherty@email.com,2015-10-09,7610.8640000000005,1844.01,11,691.9,Gold
SR-20740,Steven Roelle,Home Office,Arlington,Virginia,South,F,42,steven.roelle@email.com,2016-03-18,4345.8859999999995,868.3599999999999,8,543.24,Silver
TZ-21580,Tracy Zic,Consumer,San Francisco,California,West,M,25,tracy.zic@email.com,2015-05-21,1707.286,313.89,4,426.82,Silver
TN-21040,Tanja Norvell,Home Office,San Diego,California,West,M,68,tanja.norvell@email.com,2016-04-18,3130.221,785.17,7,447.17,Silver
PW-19030,Pauline Webber,Corporate,Watertown,New York,East,F,58,pauline.webber@email.com,2017-04-09,3454.916,548.9399999999999,10,345.49,Silver
AH-10075,Adam Hart,Corporate,Los Angeles,California,West,F,27,adam.hart@email.com,2017-05-02,3250.337,946.98,10,325.03,Silver
AY-10555,Andy Yotov,Corporate,Philadelphia,Pennsylvania,East,F,74,andy.yotov@email.com,2017-01-21,497.014,135.2,4,124.25,Bronze
SP-20650,Stephanie Phelps,Corporate,Akron,Ohio,East,F,22,stephanie.phelps@email.com,2016-05-16,1872.4360000000001,380.89000000000004,9,208.05,Silver
ED-13885,Emily Ducich,Home Office,San Francisco,California,West,M,30,emily.ducich@email.com,2015-12-09,3484.92,1008.77,8,435.62,Silver
CR-12625,Corey Roper,Home Office,Grand Rapids,Michigan,Central,M,19,corey.roper@email.com,2015-10-01,475.9,139.2,3,158.63,Bronze
CS-12400,Christopher Schild,Home Office,San Francisco,California,West,M,35,christopher.schild@email.com,2016-10-20,3651.8585000000003,967.97,9,405.76,Silver
TS-21205,Thomas Seio,Corporate,Nashville,Tennessee,South,M,68,thomas.seio@email.com,2016-09-05,5371.09,870.77,7,767.3,Gold
RP-19390,Resi Pölking,Consumer,Philadelphia,Pennsylvania,East,F,45,resi.pölking@email.com,2017-03-26,5153.084,1279.98,12,429.42,Gold
NF-18475,Neil Französisch,Home Office,Reno,Nevada,West,F,49,neil.französisch@email.com,2017-05-06,377.16200000000003,58.31,4,94.29,Bronze
PP-18955,Paul Prost,Home Office,New York City,New York,East,F,70,paul.prost@email.com,2016-08-09,7252.608,1929.65,10,725.26,Gold
JD-16150,Justin Deggeller,Corporate,Los Angeles,California,West,M,68,justin.deggeller@email.com,2016-02-15,8828.0305,2451.7,8,1103.5,Gold
EJ-14155,Eva Jacobs,Consumer,San Diego,California,West,M,62,eva.jacobs@email.com,2015-02-11,2656.691,443.77,5,531.34,Silver
PW-19240,Pierre Wener,Consumer,San Francisco,California,West,F,61,pierre.wener@email.com,2017-08-06,3922.4150000000004,1050.01,7,560.34,Silver
TS-21430,Tom Stivers,Corporate,San Diego,California,West,F,23,tom.stivers@email.com,2015-12-28,2054.14,650.49,5,410.83,Silver
BM-11650,Brian Moss,Corporate,Elyria,Ohio,East,F,40,brian.moss@email.com,2016-08-09,7294.185,1474.34,11,663.11,Gold
AW-10930,Arthur Wiediger,Home Office,Houston,Texas,Central,M,70,arthur.wiediger@email.com,2015-12-27,2852.968,710.9,7,407.57,Silver
MH-17290,Marc Harrigan,Home Office,Miami,Florida,South,M,18,marc.harrigan@email.com,2017-10-09,1691.505,357.18,5,338.3,Silver
SW-20275,Scott Williamson,Consumer,Seattle,Washington,West,F,66,scott.williamson@email.com,2017-09-01,1966.65,444.02,6,327.78,Silver
SP-20860,Sung Pak,Corporate,Murfreesboro,Tennessee,South,F,35,sung.pak@email.com,2016-04-28,4282.94,1076.15,10,428.29,Silver
SC-20695,Steve Chapman,Corporate,Saint Louis,Missouri,Central,F,67,steve.chapman@email.com,2016-12-28,2576.408,644.79,10,257.64,Silver
PW-19030,Pauline Webber,Corporate,Seattle,Washington,West,F,27,pauline.webber@email.com,2017-04-01,3454.916,548.9399999999999,10,345.49,Silver
CS-12250,Chris Selesnick,Corporate,New York City,New York,East,F,40,chris.selesnick@email.com,2016-01-01,2754.216,640.87,12,229.52,Silver
RP-19855,Roy Phan,Corporate,Woodbury,Minnesota,Central,M,74,roy.phan@email.com,2016-09-21,2055.356,443.18999999999994,7,293.62,Silver
CS-12175,Charles Sheldon,Corporate,Chattanooga,Tennessee,South,F,73,charles.sheldon@email.com,2015-09-24,844.4580000000001,243.48000000000002,5,168.89,Bronze
MJ-17740,Max Jones,Consumer,Philadelphia,Pennsylvania,East,M,65,max.jones@email.com,2017-07-28,6320.746,1436.9299999999998,7,902.96,Gold
JG-15160,James Galang,Consumer,Lafayette,Louisiana,South,M,27,james.galang@email.com,2015-01-10,6366.392,1222.31,11,578.76,Gold
AG-10765,Anthony Garverick,Home Office,Lawrence,Indiana,Central,F,29,anthony.garverick@email.com,2015-03-03,170.584,51.59,4,42.65,Bronze
CK-12205,Chloris Kastensmidt,Consumer,Hillsboro,Oregon,West,F,43,chloris.kastensmidt@email.com,2017-09-15,3154.855,799.06,13,242.68,Silver
HD-14785,Harold Dahlen,Home Office,Cambridge,Massachusetts,East,M,50,harold.dahlen@email.com,2017-11-06,251.36,65.22,3,83.79,Bronze
BO-11350,Bill Overfelt,Corporate,San Diego,California,West,M,30,bill.overfelt@email.com,2015-09-19,2682.728,750.32,5,536.55,Silver
RB-19465,Rick Bensley,Home Office,Tallahassee,Florida,South,M,38,rick.bensley@email.com,2015-08-24,4715.466,1230.28,12,392.96,Silver
JD-16015,Joy Daniels,Consumer,Toledo,Ohio,East,F,47,joy.daniels@email.com,2016-06-11,385.43,96.93,6,64.24,Bronze
MF-17665,Maureen Fritzler,Corporate,Columbia,Maryland,East,M,57,maureen.fritzler@email.com,2016-05-13,937.039,223.16000000000003,5,187.41,Bronze
BF-11170,Ben Ferrer,Home Office,Atlanta,Georgia,South,M,66,ben.ferrer@email.com,2016-01-22,5907.972,1428.88,11,537.09,Gold
FO-14305,Frank Olsen,Consumer,Sacramento,California,West,F,44,frank.olsen@email.com,2015-05-15,2678.438,504.61,10,267.84,Silver
BB-11545,Brenda Bowman,Corporate,Fort Worth,Texas,Central,M,64,brenda.bowman@email.com,2015-06-09,6765.728,1480.68,9,751.75,Gold
IL-15100,Ivan Liston,Consumer,Columbus,Ohio,East,M,52,ivan.liston@email.com,2017-11-20,5040.736,1359.1399999999999,7,720.11,Gold
PO-19180,Philisse Overcash,Home Office,Louisville,Colorado,West,M,28,philisse.overcash@email.com,2016-10-31,4893.043,1128.74,9,543.67,Silver
DB-13555,Dorothy Badders,Corporate,Raleigh,North Carolina,South,F,47,dorothy.badders@email.com,2016-12-27,3908.8028,1012.71,7,558.4,Silver
